id,amount,source_account,dest_account,timestamp,category,priority
18064,1305.06,ACC0383,ACC0410,1708212536543,REFUND,4
18065,8235.08,ACC0146,ACC0970,1710675650812,REFUND,2
18066,9709.53,ACC0705,ACC0875,1730923200976,WITHDRAWAL,4
18067,3230.57,ACC0181,ACC0145,1731383164044,WITHDRAWAL,4
18068,2781.55,ACC0290,ACC0251,1733248743623,WITHDRAWAL,5
18069,5536.16,ACC0776,ACC0357,1735554879267,FEE,5
18070,9582.02,ACC0523,ACC0337,1722702196241,DEPOSIT,3
18071,4056.76,ACC0636,ACC0958,1706357150005,PURCHASE,2
18072,8159.41,ACC0370,ACC0457,1732441146966,TRANSFER,2
18073,7160.76,ACC0160,ACC0112,1727043336951,WITHDRAWAL,1
18074,4034.11,ACC0062,ACC0746,1719936737145,WITHDRAWAL,5
18075,868.81,ACC0623,ACC0081,1705478444772,DEPOSIT,3
18076,2197.71,ACC0969,ACC0618,1720219457337,FEE,1
18077,3358.16,ACC0745,ACC0253,1729703960050,TRANSFER,4
18078,6668.65,ACC0845,ACC0455,1705648275148,WITHDRAWAL,1
18079,1767.12,ACC0378,ACC0727,1732696197561,REFUND,2
18080,531.70,ACC0090,ACC0620,1728904943982,REFUND,5
18081,7840.67,ACC0631,ACC0607,1704266593811,PAYMENT,1
18082,752.45,ACC0453,ACC0131,1718473718953,REFUND,1
18083,2797.37,ACC0307,ACC0590,1720125468863,TRANSFER,2
18084,922.46,ACC0661,ACC0232,1712890024650,REFUND,4
18085,9415.13,ACC0665,ACC0740,1732690131146,REFUND,4
18086,774.33,ACC0194,ACC0613,1721106467957,PURCHASE,5
18087,8485.84,ACC0056,ACC0125,1705125785438,PURCHASE,1
18088,2351.25,ACC0182,ACC0031,1731935488571,DEPOSIT,1
18089,5727.62,ACC0397,ACC0732,1711160719960,DEPOSIT,2
18090,546.14,ACC0875,ACC0663,1715381913372,PURCHASE,5
18091,1258.87,ACC0469,ACC0606,1709849216574,DEPOSIT,4
18092,9865.90,ACC0877,ACC0263,1711137809463,INTEREST,2
18093,7695.83,ACC0037,ACC0751,1706818154751,DEPOSIT,1
18094,9940.58,ACC0235,ACC0005,1711335636831,PURCHASE,5
18095,9297.34,ACC0532,ACC0625,1713730986351,FEE,3
18096,4190.44,ACC0194,ACC0581,1732846613078,INTEREST,2
18097,631.99,ACC0854,ACC0844,1714943319493,PURCHASE,4
18098,6639.25,ACC0510,ACC0939,1732851765381,INTEREST,4
18099,5544.21,ACC0208,ACC0059,1716313792772,DEPOSIT,4
18100,2134.59,ACC0989,ACC0530,1722297942142,DEPOSIT,3
18101,5532.25,ACC0923,ACC0816,1708461712431,REFUND,1
18102,8512.95,ACC0426,ACC0754,1714320021472,TRANSFER,5
18103,9186.04,ACC0278,ACC0687,1735556639407,REFUND,1
18104,818.70,ACC0600,ACC0994,1712668689114,WITHDRAWAL,3
18105,4089.80,ACC0065,ACC0103,1722445503199,TRANSFER,2
18106,60000.00,ACC0081,ACC0583,1733390161714,REFUND,3
18107,5192.18,ACC0039,ACC0731,1708267068789,WITHDRAWAL,4
18108,3142.46,ACC0039,ACC0416,1706704484625,INTEREST,4
18109,248.04,ACC0499,ACC0457,1714458102274,PAYMENT,2
18110,6816.15,ACC0736,ACC0900,1714409587555,WITHDRAWAL,4
18111,9297.56,ACC0758,ACC0635,1716454145824,REFUND,1
18112,9550.60,ACC0437,ACC0906,1714027545015,FEE,2
18113,286.61,ACC0534,ACC0443,1706211405598,REFUND,5
18114,3676.51,ACC0991,ACC0822,1718686460788,PAYMENT,3
18115,8436.35,ACC0063,ACC0901,1722288969455,DEPOSIT,4
18116,3429.78,ACC0319,ACC0780,1733214280341,WITHDRAWAL,5
18117,8019.45,ACC0245,ACC0456,1710144957099,TRANSFER,3
18118,9814.46,ACC0295,ACC0918,1712840189702,DEPOSIT,2
18119,5431.82,ACC0928,ACC0703,1708532593590,TRANSFER,4
18120,60000.00,ACC0932,ACC0250,1730323393357,WITHDRAWAL,3
18121,2490.30,ACC0358,ACC0869,1704711160585,REFUND,4
18122,190.08,ACC0818,ACC0225,1721782370104,PAYMENT,2
18123,81.74,ACC0190,ACC0039,1727632701618,PURCHASE,2
18124,2552.03,ACC0159,ACC0051,1720217105511,WITHDRAWAL,4
18125,862.31,ACC0668,ACC0523,1735255701578,FEE,5
18126,2174.06,ACC0325,ACC0111,1713573341633,PAYMENT,1
18127,7553.20,ACC0822,ACC0573,1722025417370,PURCHASE,2
18128,9390.99,ACC0498,ACC0887,1722435459664,PURCHASE,5
18129,8928.87,ACC0032,ACC0357,1730773895197,INTEREST,3
18130,6578.35,ACC0738,ACC0835,1708985595304,PAYMENT,5
18131,2002.77,ACC0311,ACC0552,1725367324112,DEPOSIT,2
18132,3299.78,ACC0406,ACC0945,1710199870003,FEE,4
18133,8221.65,ACC0631,ACC0094,1732769950564,DEPOSIT,5
18134,1726.62,ACC0053,ACC0529,1708218378227,FEE,2
18135,9037.03,ACC0804,ACC0815,1723710951031,FEE,3
18136,8163.37,ACC0022,ACC0530,1720756994506,TRANSFER,4
18137,2883.96,ACC0260,ACC0631,1732097101300,FEE,3
18138,3670.48,ACC0833,ACC0288,1706941875745,WITHDRAWAL,1
18139,7224.83,ACC0288,ACC0751,1716003056731,FEE,1
18140,2991.37,ACC0945,ACC0210,1709480358525,WITHDRAWAL,5
18141,7317.78,ACC0358,ACC0168,1718550219665,DEPOSIT,5
18142,8888.84,ACC0967,ACC0910,1726925495368,TRANSFER,5
18143,327.66,ACC0703,ACC0041,1730270543524,DEPOSIT,1
18144,7670.98,ACC0555,ACC0598,1723545373051,REFUND,5
18145,2209.23,ACC0501,ACC0740,1717314288516,PAYMENT,4
18146,81.74,ACC0190,ACC0039,1727632701964,PURCHASE,2
18147,2821.71,ACC0620,ACC0883,1733097495160,PURCHASE,3
18148,9981.97,ACC0648,ACC0947,1706264186053,TRANSFER,3
18149,9497.15,ACC0181,ACC0874,1724600333909,WITHDRAWAL,1
18150,1140.22,ACC0776,ACC0897,1722133524540,REFUND,1
18151,5597.98,ACC0098,ACC0561,1731547079808,DEPOSIT,2
18152,8802.12,ACC0061,ACC0508,1704076890163,WITHDRAWAL,3
18153,2461.08,ACC0760,ACC0878,1735228297832,PAYMENT,1
18154,4483.59,ACC0775,ACC0300,1708009898808,PURCHASE,1
18155,5456.29,ACC0456,ACC0438,1724011231839,WITHDRAWAL,4
18156,2168.47,ACC0044,ACC0758,1723089815344,REFUND,2
18157,8390.81,ACC0776,ACC0177,1713088534507,FEE,4
18158,1726.62,ACC0053,ACC0529,1708218378820,FEE,2
18159,3491.33,ACC0142,ACC0974,1726326310123,DEPOSIT,3
18160,4194.01,ACC0433,ACC0674,1734807805312,PAYMENT,2
18161,4026.96,ACC0727,ACC0572,1704442921789,PURCHASE,4
18162,2295.50,ACC0100,ACC0815,1714245070306,DEPOSIT,2
18163,8878.89,ACC0706,ACC0290,1721820199360,DEPOSIT,4
18164,8648.15,ACC0895,ACC0855,1724122589514,PURCHASE,3
18165,3299.78,ACC0406,ACC0945,1710199871939,FEE,4
18166,7195.13,ACC0044,ACC0368,1724155858056,TRANSFER,4
18167,5211.95,ACC0302,ACC0317,1715731599928,PAYMENT,1
18168,2191.02,ACC0508,ACC0762,1718012642002,DEPOSIT,4
18169,3454.42,ACC0387,ACC0754,1718150426229,PAYMENT,1
18170,5590.21,ACC0382,ACC0394,1722033888240,INTEREST,4
18171,4951.30,ACC0800,ACC0847,1714649242334,WITHDRAWAL,3
18172,1658.40,ACC0466,ACC0286,1704657369847,TRANSFER,2
18173,9748.38,ACC0089,ACC0564,1724586502895,INTEREST,4
18174,6527.26,ACC0541,ACC0268,1714841792520,WITHDRAWAL,3
18175,708.21,ACC0683,ACC0164,1724602215909,TRANSFER,4
18176,4084.89,ACC0964,ACC0228,1729407246586,PURCHASE,5
18177,3202.10,ACC1000,ACC0136,1714019618128,WITHDRAWAL,4
18178,1555.35,ACC0958,ACC0898,1715721426995,REFUND,4
18179,5875.31,ACC0655,ACC0349,1731374266000,DEPOSIT,4
18180,1138.55,ACC0371,ACC0870,1716015729385,DEPOSIT,2
18181,1805.51,ACC0929,ACC0915,1717333131266,INTEREST,5
18182,6232.31,ACC0777,ACC0712,1723817811658,PURCHASE,2
18183,7681.47,ACC0484,ACC0079,1712325084457,WITHDRAWAL,4
18184,3082.46,ACC0224,ACC0920,1716698901397,PAYMENT,4
18185,486.87,ACC0103,ACC0335,1732543590805,INTEREST,3
18186,3901.54,ACC0176,ACC0144,1735565804031,WITHDRAWAL,1
18187,7389.83,ACC0941,ACC0385,1720879420010,PAYMENT,3
18188,4688.75,ACC0251,ACC0928,1721944942527,DEPOSIT,4
18189,7833.79,ACC0327,ACC0893,1710580671809,FEE,4
18190,708.52,ACC0059,ACC0035,1709989637518,PURCHASE,1
18191,2411.68,ACC0193,ACC0197,1704309184745,INTEREST,5
18192,7064.01,ACC0792,ACC0668,1729865459255,PURCHASE,1
18193,6351.99,ACC0292,ACC0738,1727194160441,DEPOSIT,1
18194,1122.31,ACC0923,ACC0078,1717791856133,TRANSFER,4
18195,9104.73,ACC0447,ACC0306,1733895598655,PURCHASE,5
18196,9478.82,ACC0431,ACC0916,1715964830091,WITHDRAWAL,5
18197,6322.08,ACC0488,ACC0132,1723304553455,PAYMENT,1
18198,8114.80,ACC0389,ACC0873,1718488944809,FEE,3
18199,3028.28,ACC0168,ACC0904,1713695525804,TRANSFER,4
18200,3579.18,ACC0908,ACC0057,1729988534646,FEE,4
18201,8521.66,ACC0602,ACC0672,1712888859052,PAYMENT,5
18202,6791.43,ACC0454,ACC0739,1725866633963,PURCHASE,5
18203,3247.25,ACC0353,ACC0649,1733390407421,DEPOSIT,5
18204,1393.59,ACC0734,ACC0650,1730486938786,PURCHASE,5
18205,5724.65,ACC0718,ACC0149,1706743451287,DEPOSIT,4
18206,258.51,ACC0436,ACC0359,1713221773467,TRANSFER,4
18207,6438.62,ACC0198,ACC0715,1711667553068,PURCHASE,3
18208,4757.38,ACC0371,ACC0880,1735265791873,REFUND,1
18209,752.92,ACC0663,ACC0018,1724574507856,PAYMENT,3
18210,9057.73,ACC0408,ACC0390,1706621086282,PURCHASE,2
18211,5858.41,ACC0238,ACC0825,1734594930500,PAYMENT,5
18212,7896.02,ACC0378,ACC0062,1733749253904,PAYMENT,2
18213,6156.75,ACC0427,ACC0245,1712667111266,FEE,3
18214,3750.01,ACC0984,ACC0132,1724404625928,FEE,4
18215,326.76,ACC0772,ACC0171,1726379271088,PURCHASE,3
18216,7569.17,ACC0025,ACC0406,1718711111259,INTEREST,4
18217,5044.23,ACC0771,ACC0761,1735196213316,INTEREST,3
18218,3804.09,ACC0805,ACC0199,1706538994444,FEE,2
18219,600.10,ACC0799,ACC0295,1725028912467,WITHDRAWAL,4
18220,2997.38,ACC0149,ACC0261,1717492707100,REFUND,4
18221,3967.56,ACC0410,ACC0076,1722663485572,WITHDRAWAL,5
18222,4631.10,ACC0705,ACC0568,1709792729747,WITHDRAWAL,5
18223,2051.35,ACC0581,ACC0023,1706399003495,PAYMENT,5
18224,4946.54,ACC0714,ACC0578,1720869575436,INTEREST,2
18225,5870.25,ACC0822,ACC0915,1707123776567,INTEREST,5
18226,4584.73,ACC0550,ACC0565,1710782004350,FEE,3
18227,2161.56,ACC0116,ACC0284,1708593550379,PURCHASE,3
18228,5781.70,ACC0886,ACC0047,1710852390745,PAYMENT,4
18229,922.31,ACC0092,ACC0350,1725530504375,REFUND,2
18230,1236.21,ACC0521,ACC0181,1731316035186,WITHDRAWAL,3
18231,3053.00,ACC0546,ACC0269,1734253804439,PURCHASE,4
18232,7847.41,ACC0324,ACC0555,1728049465295,FEE,4
18233,1569.76,ACC0083,ACC0025,1728423254635,TRANSFER,5
18234,9437.21,ACC0422,ACC0048,1728105749318,DEPOSIT,4
18235,5994.42,ACC0992,ACC0384,1719832430354,PAYMENT,5
18236,8194.08,ACC0325,ACC0223,1728825414020,TRANSFER,3
18237,8425.37,ACC0094,ACC0788,1704541626682,REFUND,5
18238,7396.46,ACC0551,ACC0188,1731153947977,WITHDRAWAL,4
18239,3980.27,ACC0350,ACC0928,1721780129587,TRANSFER,1
18240,7149.90,ACC0598,ACC0982,1715028885212,TRANSFER,4
18241,9831.92,ACC0794,ACC0960,1731916663455,REFUND,5
18242,2782.07,ACC0924,ACC0259,1728008952297,FEE,4
18243,9873.00,ACC0512,ACC0309,1718884626956,REFUND,5
18244,4975.24,ACC0792,ACC0190,1705376619155,PURCHASE,5
18245,1921.75,ACC0103,ACC0710,1732798186210,WITHDRAWAL,5
18246,757.57,ACC0554,ACC0433,1705968464671,PAYMENT,3
18247,3224.21,ACC0572,ACC0064,1724306004932,FEE,2
18248,6889.19,ACC0097,ACC0420,1704826032187,TRANSFER,2
18249,4414.76,ACC0673,ACC0176,1720327518011,WITHDRAWAL,2
18250,2026.64,ACC0368,ACC0819,1716192941449,REFUND,4
18251,8097.21,ACC0756,ACC0726,1727466159291,WITHDRAWAL,4
18252,3852.86,ACC0796,ACC0596,1711903976668,DEPOSIT,4
18253,4606.78,ACC0486,ACC0412,1722000697793,REFUND,5
18254,6760.74,ACC0719,ACC0071,1719339322039,FEE,5
18255,8373.08,ACC0682,ACC0648,1718421828349,PAYMENT,5
18256,1489.20,ACC0166,ACC0661,1709071774076,DEPOSIT,4
18257,9674.20,ACC0408,ACC0437,1715164078017,FEE,5
18258,5949.78,ACC0523,ACC0298,1718063936414,FEE,4
18259,588.93,ACC0040,ACC0691,1711185156169,PAYMENT,5
18260,3368.30,ACC0935,ACC0701,1725824472920,PURCHASE,5
18261,9708.37,ACC0488,ACC0080,1709162761491,PAYMENT,3
18262,2461.06,ACC0841,ACC0734,1715688334067,REFUND,4
18263,9745.80,ACC0415,ACC0910,1716608795035,REFUND,3
18264,3511.23,ACC0852,ACC0679,1721834794552,WITHDRAWAL,4
18265,9946.57,ACC0076,ACC0273,1721687900973,WITHDRAWAL,5
18266,5273.48,ACC0714,ACC0634,1713988046857,FEE,1
18267,9709.93,ACC0890,ACC0277,1735021042831,PURCHASE,2
18268,3970.81,ACC0149,ACC0055,1704973771980,PAYMENT,5
18269,621.43,ACC0895,ACC0708,1733240957451,FEE,4
18270,4595.56,ACC0312,ACC0001,1735367533976,WITHDRAWAL,4
18271,7577.92,ACC0431,ACC0552,1734008770211,WITHDRAWAL,4
18272,5450.09,ACC0425,ACC0997,1704304149669,PURCHASE,2
18273,1739.36,ACC0866,ACC0832,1725420432103,REFUND,3
18274,6664.80,ACC0707,ACC0724,1716764510160,PAYMENT,4
18275,729.48,ACC0294,ACC0540,1706594192040,PURCHASE,5
18276,7151.54,ACC0194,ACC0863,1718240181149,PAYMENT,4
18277,3025.22,ACC0064,ACC0405,1722728290309,PAYMENT,3
18278,8827.72,ACC0263,ACC0328,1725824714681,PAYMENT,3
18279,5975.57,ACC0795,ACC0683,1709365968360,FEE,2
18280,7739.13,ACC0103,ACC0650,1718238098156,PURCHASE,3
18281,9145.43,ACC0975,ACC0776,1733531598492,INTEREST,5
18282,4517.41,ACC0750,ACC0718,1731051635879,INTEREST,2
18283,7251.85,ACC0852,ACC0110,1733740098365,REFUND,2
18284,3792.47,ACC0956,ACC0703,1715220084092,FEE,4
18285,705.26,ACC0202,ACC0444,1713548855188,PAYMENT,2
18286,1879.50,ACC0353,ACC0118,1708936086213,PAYMENT,4
18287,1275.37,ACC0563,ACC0951,1733734291874,REFUND,3
18288,3035.31,ACC0194,ACC0070,1716030882653,PURCHASE,4
18289,6893.98,ACC0420,ACC0915,1705182503313,TRANSFER,2
18290,9445.11,ACC0987,ACC0554,1712647014764,PAYMENT,5
18291,7354.27,ACC0213,ACC0114,1715861950655,INTEREST,1
18292,1731.69,ACC0888,ACC0019,1712384840800,PURCHASE,3
18293,7577.92,ACC0431,ACC0552,1734008771397,WITHDRAWAL,4
18294,4695.61,ACC0332,ACC0901,1717196729836,DEPOSIT,3
18295,3481.54,ACC0888,ACC0480,1719053469189,REFUND,3
18296,5766.59,ACC0659,ACC0344,1716072412185,TRANSFER,2
18297,3727.96,ACC0019,ACC1000,1717791067805,TRANSFER,4
18298,7681.08,ACC0117,ACC0444,1725675943350,PAYMENT,1
18299,4952.18,ACC0034,ACC0988,1710474862099,REFUND,2
18300,1090.27,ACC0840,ACC0536,1718194963909,WITHDRAWAL,5
18301,1090.76,ACC0674,ACC0464,1710516528474,DEPOSIT,2
18302,7528.18,ACC0273,ACC0302,1725221876759,REFUND,3
18303,5853.51,ACC0272,ACC0675,1727632711160,REFUND,3
18304,4161.16,ACC0045,ACC0542,1704525207427,PAYMENT,5
18305,9872.59,ACC0263,ACC0463,1706990807648,PURCHASE,3
18306,1565.50,ACC0584,ACC0035,1716544420460,FEE,3
18307,5773.86,ACC0283,ACC0811,1719392405725,DEPOSIT,4
18308,7287.99,ACC0437,ACC0988,1731926914079,WITHDRAWAL,1
18309,9119.37,ACC0497,ACC0059,1727216491474,PAYMENT,2
18310,8058.83,ACC0522,ACC0213,1724031269623,REFUND,3
18311,9081.42,ACC0084,ACC0020,1712059735771,PURCHASE,4
18312,6551.94,ACC0074,ACC0124,1705495085460,FEE,2
18313,2833.72,ACC0348,ACC0757,1714835177004,PAYMENT,3
18314,9076.59,ACC0444,ACC0468,1711998040411,REFUND,2
18315,6981.70,ACC0669,ACC0873,1719107839088,PAYMENT,3
18316,4655.02,ACC0147,ACC0555,1718253041374,FEE,2
18317,3662.46,ACC0949,ACC0587,1730845386404,PURCHASE,1
18318,1606.88,ACC0583,ACC0334,1711516298451,DEPOSIT,1
18319,5499.06,ACC0558,ACC0269,1721086978227,INTEREST,1
18320,60000.00,ACC0068,ACC0794,1716763419838,WITHDRAWAL,2
18321,7965.48,ACC0040,ACC0175,1707690530000,FEE,4
18322,6605.30,ACC0290,ACC0341,1714305029461,REFUND,4
18323,7032.90,ACC0987,ACC0467,1711325820413,FEE,3
18324,9228.15,ACC0141,ACC0859,1728950767626,TRANSFER,3
18325,4985.75,ACC0493,ACC0504,1714288879665,TRANSFER,3
18326,1425.00,ACC0264,ACC0231,1725118109290,INTEREST,2
18327,3436.28,ACC0897,ACC0113,1712843260183,DEPOSIT,3
18328,2389.60,ACC0950,ACC0915,1723643452928,INTEREST,4
18329,4295.62,ACC0207,ACC0011,1720820035628,DEPOSIT,3
18330,3472.27,ACC0464,ACC0013,1734005654973,DEPOSIT,4
18331,8672.80,ACC0765,ACC0205,1726626339517,REFUND,3
18332,8704.07,ACC0432,ACC0036,1733488512228,TRANSFER,1
18333,3882.87,ACC0769,ACC0238,1721428066326,INTEREST,4
18334,5835.39,ACC0532,ACC0926,1711943103137,DEPOSIT,5
18335,90.48,ACC0872,ACC0680,1731359835746,TRANSFER,1
18336,1147.85,ACC0149,ACC0499,1710600691701,REFUND,5
18337,5906.55,ACC0279,ACC0596,1709984797899,FEE,5
18338,2607.76,ACC0791,ACC0479,1731223631584,PURCHASE,3
18339,9111.86,ACC0387,ACC0735,1705197717212,FEE,3
18340,1719.88,ACC0780,ACC0828,1729001617797,WITHDRAWAL,5
18341,4255.01,ACC0008,ACC0304,1718716252158,PURCHASE,4
18342,5412.53,ACC0869,ACC0850,1706114883013,INTEREST,4
18343,8036.26,ACC0307,ACC0436,1714940281739,PAYMENT,3
18344,3959.69,ACC0052,ACC0122,1708859358929,PAYMENT,1
18345,3189.91,ACC0317,ACC0616,1723889468113,WITHDRAWAL,4
18346,8043.11,ACC0119,ACC0401,1724887504507,INTEREST,2
18347,5464.89,ACC0694,ACC0059,1706063278964,FEE,2
18348,9920.06,ACC0311,ACC0656,1723463241558,INTEREST,1
18349,5245.73,ACC0846,ACC0775,1734597777450,REFUND,1
18350,8874.09,ACC0718,ACC0563,1723810207933,INTEREST,2
18351,4300.27,ACC0506,ACC0305,1710502936429,TRANSFER,1
18352,8327.62,ACC0800,ACC0311,1711733166367,INTEREST,2
18353,8608.74,ACC0936,ACC0438,1730966180673,WITHDRAWAL,4
18354,1097.50,ACC0373,ACC0602,1713484498895,REFUND,3
18355,2305.68,ACC0939,ACC0220,1713731396812,INTEREST,4
18356,8324.41,ACC0453,ACC0080,1716768312269,TRANSFER,4
18357,4427.51,ACC0527,ACC0469,1712660349461,REFUND,1
18358,7345.65,ACC0392,ACC0290,1733803361229,WITHDRAWAL,5
18359,5816.67,ACC0338,ACC0525,1717625778515,FEE,2
18360,2787.16,ACC0072,ACC0516,1718333030958,FEE,4
18361,1542.30,ACC0314,ACC0137,1718083343254,TRANSFER,4
18362,5384.75,ACC0426,ACC0568,1712047993758,TRANSFER,4
18363,2202.57,ACC0972,ACC0139,1708762481729,FEE,2
18364,4342.88,ACC0821,ACC0632,1712571507651,FEE,2
18365,6955.03,ACC0595,ACC0542,1713045215730,WITHDRAWAL,2
18366,8829.63,ACC0527,ACC0041,1706937574742,REFUND,1
18367,8916.21,ACC0253,ACC0617,1729849201543,WITHDRAWAL,5
18368,2729.61,ACC0412,ACC0485,1704209564282,FEE,2
18369,997.18,ACC0779,ACC0456,1721205136066,PURCHASE,3
18370,9291.64,ACC0251,ACC0109,1734285466301,DEPOSIT,3
18371,4613.81,ACC0365,ACC0602,1724598750597,TRANSFER,1
18372,8173.23,ACC0869,ACC0061,1707577269496,TRANSFER,2
18373,848.03,ACC0873,ACC0608,1734540053688,TRANSFER,1
18374,9151.71,ACC0568,ACC0349,1732082272380,FEE,2
18375,9978.04,ACC0721,ACC0415,1729386353047,PURCHASE,4
18376,5906.55,ACC0279,ACC0596,1709984799037,FEE,5
18377,6738.29,ACC0284,ACC0958,1733734467216,TRANSFER,4
18378,6003.33,ACC0784,ACC0105,1722154314398,TRANSFER,4
18379,2922.00,ACC0821,ACC0237,1732826954375,TRANSFER,2
18380,5118.35,ACC0597,ACC0298,1719284756660,REFUND,1
18381,2243.80,ACC0112,ACC0758,1732407632114,INTEREST,4
18382,9303.54,ACC0852,ACC0622,1726201698953,DEPOSIT,1
18383,7802.07,ACC0915,ACC0677,1724213513383,TRANSFER,2
18384,1705.24,ACC0322,ACC0137,1724886367189,TRANSFER,5
18385,3189.91,ACC0317,ACC0616,1723889469524,WITHDRAWAL,4
18386,4121.80,ACC0216,ACC0621,1725224703035,WITHDRAWAL,3
18387,3707.56,ACC0130,ACC0922,1706985478441,PAYMENT,1
18388,6012.11,ACC0220,ACC0229,1726699329682,PAYMENT,4
18389,8690.89,ACC0471,ACC0882,1716234678962,DEPOSIT,4
18390,5084.94,ACC0105,ACC0529,1712030723828,PAYMENT,2
18391,7277.73,ACC0418,ACC0701,1726218529060,WITHDRAWAL,2
18392,6642.74,ACC0507,ACC0734,1704721091780,REFUND,4
18393,9978.04,ACC0721,ACC0415,1729386354395,PURCHASE,4
18394,1186.66,ACC0746,ACC0205,1730814435989,REFUND,2
18395,5441.91,ACC0932,ACC0910,1712597670067,REFUND,4
18396,7898.52,ACC0630,ACC0619,1717454865879,PAYMENT,2
18397,580.92,ACC0927,ACC0979,1720681031732,REFUND,1
18398,2186.89,ACC0083,ACC0772,1726965272292,PURCHASE,4
18399,482.76,ACC0680,ACC0399,1715616901606,FEE,3
18400,8324.41,ACC0453,ACC0080,1716768312296,TRANSFER,4
18401,1323.39,ACC0311,ACC0437,1704812011253,WITHDRAWAL,5
18402,7356.35,ACC0356,ACC0984,1734409237280,INTEREST,5
18403,4632.47,ACC0260,ACC0193,1735518431850,DEPOSIT,2
18404,7042.66,ACC0333,ACC0517,1734722095961,TRANSFER,5
18405,9946.07,ACC0698,ACC0351,1729247733195,PURCHASE,5
18406,1316.79,ACC0042,ACC0991,1707891374389,DEPOSIT,4
18407,9099.88,ACC0360,ACC0039,1714158461592,TRANSFER,5
18408,775.05,ACC0973,ACC0912,1721063258611,REFUND,4
18409,8439.10,ACC0637,ACC0742,1716331318157,INTEREST,1
18410,5628.90,ACC0804,ACC0882,1715013872100,FEE,2
18411,1031.60,ACC0731,ACC0617,1713314007279,PURCHASE,3
18412,1338.60,ACC0310,ACC0803,1732498392111,TRANSFER,4
18413,6817.53,ACC0434,ACC0523,1721552266917,REFUND,2
18414,2066.62,ACC0357,ACC0138,1713572864724,DEPOSIT,5
18415,4778.88,ACC0029,ACC0815,1713460497023,INTEREST,2
18416,6166.61,ACC0426,ACC0266,1707852070583,WITHDRAWAL,5
18417,8313.52,ACC0074,ACC0089,1732399667125,WITHDRAWAL,3
18418,7114.98,ACC0111,ACC0384,1714514340774,FEE,1
18419,1960.51,ACC0357,ACC0982,1730717612116,FEE,2
18420,97.50,ACC0612,ACC0079,1722124121652,DEPOSIT,1
18421,56.75,ACC0318,ACC0510,1726535796313,FEE,3
18422,6841.62,ACC0119,ACC0742,1706426788516,PURCHASE,1
18423,6786.26,ACC0854,ACC0270,1716196854359,PAYMENT,2
18424,6131.25,ACC0951,ACC0898,1704186054884,TRANSFER,5
18425,562.33,ACC0266,ACC0146,1725971787217,TRANSFER,1
18426,9286.02,ACC0362,ACC0905,1716408616923,PURCHASE,5
18427,6166.61,ACC0426,ACC0266,1707852072314,WITHDRAWAL,5
18428,9430.00,ACC0317,ACC0643,1733889056266,FEE,4
18429,8725.63,ACC0574,ACC0536,1726499748520,FEE,5
18430,1048.30,ACC0373,ACC0724,1726360945242,TRANSFER,1
18431,3248.00,ACC0711,ACC0440,1716748507146,DEPOSIT,5
18432,4390.09,ACC0354,ACC0744,1732224733187,FEE,4
18433,9345.27,ACC0671,ACC0474,1717473097779,FEE,2
18434,5318.37,ACC0268,ACC0380,1718944840264,INTEREST,5
18435,8638.86,ACC0468,ACC0919,1709969890692,WITHDRAWAL,2
18436,3532.18,ACC0203,ACC0595,1735345638975,FEE,1
18437,1350.93,ACC0503,ACC0113,1707802629309,WITHDRAWAL,2
18438,1714.64,ACC0599,ACC0224,1721184817699,PURCHASE,3
18439,5046.15,ACC0425,ACC0395,1709177473559,PAYMENT,1
18440,5495.93,ACC0957,ACC0092,1730291982651,DEPOSIT,3
18441,7767.18,ACC0813,ACC0234,1713550686069,PAYMENT,3
18442,968.00,ACC0883,ACC0244,1727616228380,REFUND,3
18443,3934.06,ACC0226,ACC0065,1730921823061,PAYMENT,4
18444,7745.61,ACC0003,ACC0625,1714506477522,FEE,3
18445,1577.84,ACC0376,ACC0895,1707137573610,REFUND,2
18446,9374.23,ACC0228,ACC0627,1707933253081,FEE,2
18447,7278.23,ACC0578,ACC0212,1710066144253,TRANSFER,5
18448,6549.85,ACC0631,ACC0314,1734122118839,DEPOSIT,1
18449,1284.23,ACC0365,ACC0460,1715588881163,TRANSFER,1
18450,4564.81,ACC0711,ACC0805,1704800089658,PURCHASE,1
18451,3750.99,ACC0474,ACC0340,1712559726056,FEE,1
18452,5063.77,ACC0353,ACC0877,1705535322705,INTEREST,2
18453,3528.46,ACC0142,ACC0408,1722288824455,WITHDRAWAL,1
18454,3237.03,ACC0936,ACC0237,1713465939136,PURCHASE,2
18455,454.17,ACC0953,ACC0652,1725660727411,REFUND,3
18456,9767.95,ACC0110,ACC0544,1715494862075,TRANSFER,4
18457,9252.02,ACC0480,ACC0848,1717350402632,FEE,2
18458,2834.83,ACC0782,ACC0964,1732768635533,DEPOSIT,5
18459,3632.55,ACC0893,ACC0428,1722151675354,REFUND,4
18460,3540.73,ACC0633,ACC0829,1704119815774,REFUND,5
18461,1725.25,ACC0252,ACC0778,1726201167921,WITHDRAWAL,2
18462,1725.25,ACC0252,ACC0778,1726201169380,WITHDRAWAL,2
18463,1730.16,ACC0009,ACC0670,1726525330912,PAYMENT,5
18464,2146.76,ACC0186,ACC0449,1704882196582,FEE,4
18465,9207.48,ACC0631,ACC0960,1716681087329,DEPOSIT,3
18466,5845.74,ACC0859,ACC0362,1735260148303,WITHDRAWAL,3
